page_id,run_number,response_time_ms,status_code,success,error
219952,3,196.01,200,1,
219992,1,5.67,200,1,
219992,2,5.14,200,1,
219992,3,5.21,200,1,
220037,1,4.43,200,1,
220037,2,4.24,200,1,
220037,3,76.74,200,1,
220073,1,39.07,200,1,
220073,2,65.46,200,1,
220073,3,87.2,200,1,
220463,1,906.1,200,1,
220463,2,1001.95,200,1,
220463,3,917.32,200,1,
220570,1,4.38,200,1,
220570,2,5.45,200,1,
220570,3,4.17,200,1,
220789,1,5.21,200,1,
220789,2,5.18,200,1,
220789,3,5.32,200,1,
220819,1,41.57,200,1,
220819,2,11.86,200,1,
220819,3,10.92,200,1,
220965,1,5.69,200,1,
220965,2,4.97,200,1,
220965,3,4.68,200,1,
221270,1,4.57,200,1,
221270,2,4.27,200,1,
221270,3,4.27,200,1,
221349,1,4.8,200,1,
221349,2,4.52,200,1,
221349,3,5.35,200,1,
221996,1,3.5,200,1,
221996,2,3.4,200,1,
221996,3,3.37,200,1,
222374,1,33.15,200,1,
222374,2,17.77,200,1,
222374,3,21.24,200,1,
222847,1,47.92,200,1,
222847,2,5.18,200,1,
222847,3,5.18,200,1,
223575,1,5.76,200,1,
223575,2,4.38,200,1,
223575,3,5.38,200,1,
223865,1,518.05,200,1,
223865,2,566.19,200,1,
223865,3,488.91,200,1,
224037,1,5.12,200,1,
224037,2,4.71,200,1,
224037,3,4.1,200,1,
224056,1,207.57,200,1,
224056,2,283.87,200,1,
224056,3,291.89,200,1,
224173,1,4.02,200,1,
224173,2,3.39,200,1,
224173,3,3.26,200,1,
224612,1,3.46,200,1,
224612,2,3.66,200,1,
224612,3,3.52,200,1,
224613,1,97.97,200,1,
224613,2,111.79,200,1,
224613,3,179.84,200,1,
224956,1,4.52,200,1,
224956,2,4.38,200,1,
224956,3,4.29,200,1,
225504,1,5.07,200,1,
225504,2,4.23,200,1,
225504,3,4.37,200,1,
225964,1,576.09,200,1,
225964,2,600.48,200,1,
225964,3,603.51,200,1,
226366,1,7.6,200,1,
226366,2,8.05,200,1,
226366,3,7.48,200,1,
226476,1,7.57,200,1,
226476,2,6.24,200,1,
226476,3,7.05,200,1,
226603,1,40.27,200,1,
226603,2,15.83,200,1,
226603,3,16.28,200,1,
226999,1,470.6,200,1,
226999,2,397.56,200,1,
226999,3,340.8,200,1,
227470,1,8.88,200,1,
227470,2,52.01,200,1,
227470,3,8.82,200,1,
227612,1,87.92,200,1,
227612,2,48.05,200,1,
227612,3,90.43,200,1,
228069,1,7.0,200,1,
228069,2,6.49,200,1,
228069,3,5.59,200,1,
228473,1,44.1,200,1,
228473,2,4.46,200,1,
228473,3,3.72,200,1,
228496,1,24.74,200,1,
228496,2,7.86,200,1,
228496,3,7.72,200,1,
228498,1,6.34,200,1,
228498,2,5.48,200,1,
228498,3,6.8,200,1,
228804,1,141.77,200,1,
228804,2,109.55,200,1,
228804,3,113.93,200,1,
229598,1,13.78,200,1,
229598,2,56.32,200,1,
229598,3,15.49,200,1,
229653,1,1117.31,200,1,
229653,2,1182.31,200,1,
229653,3,923.32,200,1,
230393,1,4.33,200,1,
230393,2,4.07,200,1,
230393,3,4.37,200,1,
230593,1,41.68,200,1,
230593,2,4.9,200,1,
230593,3,4.26,200,1,
230822,1,6.65,200,1,
230822,2,5.9,200,1,
230822,3,5.67,200,1,
230974,1,6.31,200,1,
230974,2,6.77,200,1,
230974,3,6.1,200,1,
231040,1,4.08,200,1,
231040,2,3.81,200,1,
231040,3,3.91,200,1,
231075,1,3.12,200,1,
231075,2,3.29,200,1,
231075,3,3.46,200,1,
231262,1,8.76,200,1,
231262,2,8.94,200,1,
231262,3,15.03,200,1,
231617,1,3.65,200,1,
231617,2,3.45,200,1,
231617,3,3.5,200,1,
231837,1,3.57,200,1,
231837,2,3.38,200,1,
231837,3,3.29,200,1,
232361,1,3.9,200,1,
232361,2,4.12,200,1,
232361,3,3.98,200,1,
232424,1,3.59,200,1,
232424,2,3.49,200,1,
232424,3,3.22,200,1,
232496,1,3.71,200,1,
232496,2,4.04,200,1,
232496,3,3.67,200,1,
232522,1,12.37,200,1,
232522,2,11.35,200,1,
232522,3,11.47,200,1,
232548,1,51.79,200,1,
232548,2,105.76,200,1,
232548,3,91.28,200,1,
233051,1,305.42,200,1,
233051,2,364.7,200,1,
233051,3,324.47,200,1,
233699,1,69.89,200,1,
233699,2,22.85,200,1,
233699,3,22.35,200,1,
233774,1,5.56,200,1,
233774,2,5.5,200,1,
233774,3,42.51,200,1,
233997,1,3.61,200,1,
233997,2,3.53,200,1,
233997,3,3.52,200,1,
233998,1,4.95,200,1,
233998,2,4.79,200,1,
233998,3,4.59,200,1,
234464,1,286.48,200,1,
234464,2,290.04,200,1,
234464,3,302.07,200,1,
234577,1,133.21,200,1,
234577,2,184.28,200,1,
234577,3,183.23,200,1,
234778,1,7.33,200,1,
234778,2,7.22,200,1,
234778,3,7.23,200,1,
235182,1,4.89,200,1,
235182,2,4.5,200,1,
235182,3,4.47,200,1,
235454,1,12.0,200,1,
235454,2,11.39,200,1,
235454,3,33.6,200,1,
235593,1,3.92,200,1,
235593,2,3.84,200,1,
235593,3,3.63,200,1,
236075,1,8.0,200,1,
236075,2,7.87,200,1,
236075,3,8.19,200,1,
236092,1,19.27,200,1,
236092,2,7.87,200,1,
236092,3,7.72,200,1,
236153,1,31.16,200,1,
236153,2,6.66,200,1,
236153,3,6.58,200,1,
236161,1,5.18,200,1,
236161,2,5.34,200,1,
236161,3,5.21,200,1,
236258,1,5.6,200,1,
236258,2,5.28,200,1,
236258,3,5.24,200,1,
236432,1,4.22,200,1,
236432,2,4.83,200,1,
236432,3,4.63,200,1,
236526,1,4.51,200,1,
236526,2,4.54,200,1,
236526,3,4.9,200,1,
236705,1,82.91,200,1,
236705,2,45.27,200,1,
236705,3,32.75,200,1,
236906,1,83.11,200,1,
236906,2,84.79,200,1,
236906,3,37.4,200,1,
237020,1,7.0,200,1,
237020,2,6.88,200,1,
237020,3,46.09,200,1,
237068,1,210.3,200,1,
237068,2,198.23,200,1,
237068,3,196.99,200,1,
237174,1,5.53,200,1,
237174,2,5.78,200,1,
237174,3,5.8,200,1,
237251,1,7.22,200,1,
237251,2,7.14,200,1,
237251,3,7.18,200,1,
237407,1,6.49,200,1,
237407,2,7.11,200,1,
237407,3,7.34,200,1,
237443,1,37.9,200,1,
237443,2,18.08,200,1,
237443,3,18.76,200,1,
237475,1,766.32,200,1,
237475,2,731.71,200,1,
237475,3,768.02,200,1,
238038,1,7.0,200,1,
238038,2,6.97,200,1,
238038,3,6.86,200,1,
238861,1,492.76,200,1,
238861,2,510.94,200,1,
238861,3,504.31,200,1,
238870,1,63.55,200,1,
238870,2,17.75,200,1,
238870,3,17.0,200,1,
238897,1,13.91,200,1,
238897,2,51.67,200,1,
238897,3,14.0,200,1,
239022,1,194.46,200,1,
239022,2,135.47,200,1,
239022,3,193.17,200,1,
239053,1,5.47,200,1,
239053,2,5.45,200,1,
239053,3,5.53,200,1,
239349,1,45.62,200,1,
239349,2,7.81,200,1,
239349,3,7.02,200,1,
239791,1,7.2,200,1,
239791,2,6.39,200,1,
239791,3,6.31,200,1,
239840,1,8.99,200,1,
239840,2,8.61,200,1,
239840,3,8.3,200,1,
240177,1,3.78,200,1,
240177,2,3.42,200,1,
240177,3,3.61,200,1,
240384,1,47.17,200,1,
240384,2,30.72,200,1,
240384,3,74.63,200,1,
240753,1,3.34,200,1,
240753,2,3.51,200,1,
240753,3,3.43,200,1,
240832,1,3.58,200,1,
240832,2,3.13,200,1,
240832,3,3.51,200,1,
241072,1,85.99,200,1,
241072,2,113.05,200,1,
241072,3,163.92,200,1,
241430,1,206.03,200,1,
241430,2,208.58,200,1,
241430,3,288.22,200,1,
241529,1,24.5,200,1,
241529,2,67.59,200,1,
241529,3,23.15,200,1,
241705,1,4.02,200,1,
241705,2,4.15,200,1,
241705,3,3.94,200,1,
242010,1,13.24,200,1,
242010,2,47.79,200,1,
242010,3,13.61,200,1,
242020,1,5.71,200,1,
242020,2,5.64,200,1,
242020,3,5.88,200,1,
242267,1,7.78,200,1,
242267,2,7.85,200,1,
242267,3,7.48,200,1,
242500,1,10.04,200,1,
242500,2,37.38,200,1,
242500,3,9.55,200,1,
242724,1,312.0,200,1,
242724,2,287.83,200,1,
242724,3,236.26,200,1,
242960,1,52.91,200,1,
242960,2,11.67,200,1,
242960,3,11.52,200,1,
242970,1,9.18,200,1,
242970,2,14.68,200,1,
242970,3,8.05,200,1,
243404,1,5.87,200,1,
243404,2,5.67,200,1,
243404,3,32.77,200,1,
243406,1,7.89,200,1,
243406,2,96.72,200,1,
243406,3,8.79,200,1,
243411,1,6.77,200,1,
243411,2,6.93,200,1,
243411,3,6.29,200,1,
243649,1,23.47,200,1,
243649,2,62.79,200,1,
243649,3,22.89,200,1,
243779,1,304.32,200,1,
243779,2,375.17,200,1,
243779,3,314.99,200,1,
244154,1,297.11,200,1,
244154,2,312.66,200,1,
244154,3,355.26,200,1,
245008,1,4.49,200,1,
245008,2,4.2,200,1,
245008,3,4.12,200,1,
245373,1,410.82,200,1,
245373,2,404.21,200,1,
245373,3,416.48,200,1,
245413,1,53.34,200,1,
245413,2,6.15,200,1,
245413,3,6.11,200,1,
245782,1,4.37,200,1,
245782,2,4.53,200,1,
245782,3,4.63,200,1,
245886,1,5.44,200,1,
245886,2,5.77,200,1,
245886,3,6.06,200,1,
245932,1,5.6,200,1,
245932,2,5.06,200,1,
245932,3,4.89,200,1,
245995,1,180.69,200,1,
245995,2,270.44,200,1,
245995,3,245.1,200,1,
246652,1,7.52,200,1,
246652,2,6.58,200,1,
246652,3,6.48,200,1,
247143,1,28.12,200,1,
247143,2,17.52,200,1,
247143,3,17.94,200,1,
247355,1,9.14,200,1,
247355,2,8.29,200,1,
247355,3,44.64,200,1,
247454,1,10.61,200,1,
247454,2,23.02,200,1,
247454,3,11.12,200,1,
247532,1,77.77,200,1,
247532,2,89.59,200,1,
247532,3,88.64,200,1,
247575,1,6.69,200,1,
247575,2,6.55,200,1,
247575,3,7.34,200,1,
247733,1,6.84,200,1,
247733,2,6.72,200,1,
247733,3,8.89,200,1,
247888,1,3.7,200,1,
247888,2,3.34,200,1,
247888,3,3.58,200,1,
248070,1,11.69,200,1,
248070,2,33.04,200,1,
248070,3,11.46,200,1,
248199,1,3.88,200,1,
248199,2,3.78,200,1,
248199,3,3.59,200,1,
248461,1,9.18,200,1,
248461,2,9.9,200,1,
248461,3,8.67,200,1,
248546,1,4.62,200,1,
248546,2,4.73,200,1,
248546,3,4.92,200,1,
248799,1,6.34,200,1,
248799,2,26.44,200,1,
248799,3,6.04,200,1,
248804,1,5.61,200,1,
248804,2,6.02,200,1,
248804,3,5.62,200,1,
248820,1,5.0,200,1,
248820,2,4.97,200,1,
248820,3,5.0,200,1,
249007,1,4.91,200,1,
249007,2,4.72,200,1,
249007,3,5.05,200,1,
249148,1,8.45,200,1,
249148,2,8.89,200,1,
249148,3,28.64,200,1,
249308,1,3.91,200,1,
249308,2,4.14,200,1,
249308,3,3.76,200,1,
249521,1,11.9,200,1,
249521,2,12.71,200,1,
249521,3,13.69,200,1,
249525,1,6.88,200,1,
249525,2,6.81,200,1,
249525,3,6.93,200,1,
249567,1,38.29,200,1,
249567,2,13.86,200,1,
249567,3,14.41,200,1,
249587,1,7.5,200,1,
249587,2,6.92,200,1,
249587,3,6.88,200,1,
250285,1,164.74,200,1,
250285,2,114.65,200,1,
250285,3,164.07,200,1,
250415,1,5.63,200,1,
250415,2,5.26,200,1,
250415,3,5.51,200,1,
250428,1,33.47,200,1,
250428,2,64.57,200,1,
250428,3,29.07,200,1,
250607,1,60.83,200,1,
250607,2,16.1,200,1,
250607,3,16.31,200,1,
250710,1,10.64,200,1,
250710,2,60.32,200,1,
250710,3,10.15,200,1,
250820,1,27.57,200,1,
250820,2,70.06,200,1,
250820,3,27.12,200,1,
251080,1,3.71,200,1,
251080,2,3.34,200,1,
251080,3,3.55,200,1,
251207,1,43.83,200,1,
251207,2,5.5,200,1,
251207,3,5.05,200,1,
251830,1,3.03,200,1,
251830,2,3.32,200,1,
251830,3,3.32,200,1,
252358,1,31.94,200,1,
252358,2,63.96,200,1,
252358,3,31.91,200,1,
252369,1,97.0,200,1,
252369,2,12.63,200,1,
252369,3,11.89,200,1,
252454,1,36.07,200,1,
252454,2,26.91,200,1,
252454,3,70.67,200,1,
252849,1,308.76,200,1,
252849,2,323.34,200,1,
252849,3,311.24,200,1,
253031,1,461.76,200,1,
253031,2,419.62,200,1,
253031,3,479.35,200,1,
253130,1,8.19,200,1,
253130,2,7.79,200,1,
253130,3,7.48,200,1,
253283,1,10.39,200,1,
253283,2,10.77,200,1,
253283,3,10.35,200,1,
254562,1,43.52,200,1,
254562,2,14.86,200,1,
254562,3,14.92,200,1,
254767,1,4.15,200,1,
254767,2,4.07,200,1,
254767,3,4.98,200,1,
254927,1,13.5,200,1,
254927,2,44.22,200,1,
254927,3,12.55,200,1,
255150,1,3.87,200,1,
255150,2,3.89,200,1,
255150,3,3.68,200,1,
255394,1,6.03,200,1,
255394,2,5.75,200,1,
255394,3,5.93,200,1,
255401,1,5.23,200,1,
255401,2,4.92,200,1,
255401,3,5.03,200,1,
255421,1,79.15,200,1,
255421,2,92.07,200,1,
255421,3,91.43,200,1,
255996,1,3.5,200,1,
255996,2,3.4,200,1,
255996,3,3.25,200,1,
256655,1,6.75,200,1,
256655,2,6.37,200,1,
256655,3,6.56,200,1,
256765,1,183.96,200,1,
256765,2,200.68,200,1,
256765,3,260.69,200,1,
256978,1,5.14,200,1,
256978,2,4.99,200,1,
256978,3,4.75,200,1,
257026,1,219.99,200,1,
257026,2,302.82,200,1,
257026,3,287.1,200,1,
257077,1,5.83,200,1,
257077,2,5.47,200,1,
257077,3,5.51,200,1,
257092,1,5.38,200,1,
257092,2,5.44,200,1,
257092,3,5.64,200,1,
257418,1,5.99,200,1,
257418,2,32.64,200,1,
257418,3,6.15,200,1,
257514,1,3.75,200,1,
257514,2,3.15,200,1,
257514,3,3.46,200,1,
257564,1,416.46,200,1,
257564,2,408.71,200,1,
257564,3,470.92,200,1,
257910,1,1292.94,200,1,
257910,2,1205.32,200,1,
257910,3,1208.47,200,1,
257927,1,7.63,200,1,
257927,2,8.03,200,1,
257927,3,7.88,200,1,
257940,1,5.19,200,1,
257940,2,4.8,200,1,
257940,3,4.77,200,1,
257960,1,7.49,200,1,
257960,2,34.02,200,1,
257960,3,7.3,200,1,
257984,1,821.78,200,1,
257984,2,873.28,200,1,
257984,3,1201.64,200,1,
258040,1,6.74,200,1,
258040,2,6.28,200,1,
258040,3,5.45,200,1,
258060,1,7.64,200,1,
258060,2,8.61,200,1,
258060,3,8.87,200,1,
258214,1,6.96,200,1,
258214,2,7.62,200,1,
258214,3,5.37,200,1,
258272,1,7.1,200,1,
258272,2,7.05,200,1,
258272,3,7.65,200,1,
258363,1,4.73,200,1,
258363,2,6.25,200,1,
258363,3,5.96,200,1,
258451,1,1107.75,200,1,
258451,2,1215.52,200,1,
258451,3,1185.78,200,1,
258638,1,9.23,200,1,
258638,2,9.37,200,1,
258638,3,11.7,200,1,
258651,1,12.61,200,1,
258651,2,44.16,200,1,
258651,3,11.72,200,1,
258884,1,7.89,200,1,
258884,2,5.96,200,1,
258884,3,5.61,200,1,
258931,1,5.23,200,1,
258931,2,5.88,200,1,
258931,3,6.05,200,1,
259074,1,18.53,200,1,
259074,2,37.19,200,1,
259074,3,16.92,200,1,
259084,1,6.6,200,1,
259084,2,6.84,200,1,
259084,3,7.26,200,1,
259105,1,6.54,200,1,
259105,2,6.98,200,1,
259105,3,6.79,200,1,
259119,1,976.89,200,1,
259119,2,1106.7,200,1,
259119,3,1054.46,200,1,
259122,1,7.43,200,1,
259122,2,6.72,200,1,
259122,3,4.94,200,1,
259475,1,9.98,200,1,
259475,2,7.7,200,1,
259475,3,7.99,200,1,
259715,1,2092.76,200,1,
259715,2,1967.48,200,1,
259715,3,1838.1,200,1,
259827,1,256.67,200,1,
259827,2,209.39,200,1,
259827,3,228.61,200,1,
259930,1,376.16,200,1,
259930,2,406.09,200,1,
259930,3,384.73,200,1,
260087,1,130.61,200,1,
260087,2,173.37,200,1,
260087,3,203.73,200,1,
260141,1,5.71,200,1,
260141,2,5.79,200,1,
260141,3,7.05,200,1,
260205,1,70.51,200,1,
260205,2,34.14,200,1,
260205,3,78.85,200,1,
260259,1,5.39,200,1,
260259,2,5.47,200,1,
260259,3,7.58,200,1,
260301,1,266.7,200,1,
260301,2,227.22,200,1,
260301,3,308.95,200,1,
260416,1,4.59,200,1,
260416,2,4.86,200,1,
260416,3,4.42,200,1,
260424,1,42.6,200,1,
260424,2,7.59,200,1,
260424,3,9.07,200,1,
260725,1,7.27,200,1,
260725,2,6.98,200,1,
260725,3,6.28,200,1,
260793,1,10.04,200,1,
260793,2,10.62,200,1,
260793,3,9.73,200,1,
260928,1,654.7,200,1,
260928,2,590.89,200,1,
260928,3,521.09,200,1,
261002,1,7.68,200,1,
261002,2,7.27,200,1,
261002,3,6.72,200,1,
261140,1,42.01,200,1,
261140,2,11.41,200,1,
261140,3,9.02,200,1,
261142,1,5.7,200,1,
261142,2,5.4,200,1,
261142,3,4.95,200,1,
261180,1,5.17,200,1,
261180,2,5.15,200,1,
261180,3,4.94,200,1,
261263,1,4.43,200,1,
261263,2,4.33,200,1,
261263,3,4.24,200,1,
261280,1,560.62,200,1,
261280,2,585.66,200,1,
261280,3,495.46,200,1,
261494,1,118.29,200,1,
261494,2,119.57,200,1,
261494,3,169.14,200,1,
261523,1,215.08,200,1,
261523,2,199.98,200,1,
261523,3,198.33,200,1,
261615,1,5.46,200,1,
261615,2,5.34,200,1,
261615,3,5.96,200,1,
261860,1,5.75,200,1,
261860,2,5.75,200,1,
261860,3,5.04,200,1,
262000,1,5.01,200,1,
262000,2,100.73,200,1,
262000,3,7.14,200,1,
262187,1,232.5,200,1,
262187,2,214.63,200,1,
262187,3,228.32,200,1,
262425,1,54.39,200,1,
262425,2,5.98,200,1,
262425,3,5.29,200,1,
262497,1,118.73,200,1,
262497,2,197.37,200,1,
262497,3,175.17,200,1,
262606,1,336.9,200,1,
262606,2,533.63,200,1,
262606,3,273.29,200,1,
262882,1,52.87,200,1,
262882,2,6.53,200,1,
262882,3,7.02,200,1,
263012,1,5.18,200,1,
263012,2,5.93,200,1,
263012,3,5.52,200,1,
263084,1,5.31,200,1,
263084,2,5.72,200,1,
263084,3,5.09,200,1,
263337,1,3.62,200,1,
263337,2,3.84,200,1,
263337,3,4.02,200,1,
263438,1,148.47,200,1,
263438,2,123.61,200,1,
263438,3,192.46,200,1,
263648,1,6.07,200,1,
263648,2,6.76,200,1,
263648,3,6.68,200,1,
263729,1,156.11,200,1,
263729,2,111.28,200,1,
263729,3,124.14,200,1,
263772,1,4.87,200,1,
263772,2,5.04,200,1,
263772,3,5.16,200,1,
263779,1,4.56,200,1,
263779,2,4.31,200,1,
263779,3,3.92,200,1,
263918,1,34.2,200,1,
263918,2,5.19,200,1,
263918,3,4.74,200,1,
264055,1,39.37,200,1,
264055,2,78.01,200,1,
264055,3,84.47,200,1,
264075,1,17.11,200,1,
264075,2,17.27,200,1,
264075,3,55.88,200,1,
264096,1,4.45,200,1,
264096,2,4.64,200,1,
264096,3,4.9,200,1,
264285,1,28.78,200,1,
264285,2,66.1,200,1,
264285,3,29.24,200,1,
264464,1,88.47,200,1,
264464,2,73.55,200,1,
264464,3,23.93,200,1,
264559,1,16.19,200,1,
264559,2,145.86,200,1,
264559,3,21.27,200,1,
264635,1,4.77,200,1,
264635,2,3.94,200,1,
264635,3,4.11,200,1,
264691,1,7.52,200,1,
264691,2,7.7,200,1,
264691,3,7.31,200,1,
264722,1,10.38,200,1,
264722,2,11.42,200,1,
264722,3,11.42,200,1,
264866,1,20.36,200,1,
264866,2,5.45,200,1,
264866,3,4.72,200,1,
264941,1,14.36,200,1,
264941,2,14.57,200,1,
264941,3,12.91,200,1,
264968,1,79.1,200,1,
264968,2,98.8,200,1,
264968,3,94.61,200,1,
265095,1,211.83,200,1,
265095,2,191.77,200,1,
265095,3,183.69,200,1,
265097,1,4.87,200,1,
265097,2,4.36,200,1,
265097,3,4.08,200,1,
265188,1,5.39,200,1,
265188,2,5.46,200,1,
265188,3,5.31,200,1,
265279,1,7.69,200,1,
265279,2,8.11,200,1,
265279,3,7.99,200,1,
265484,1,6.31,200,1,
265484,2,6.57,200,1,
265484,3,6.32,200,1,
265528,1,5.26,200,1,
265528,2,11.41,200,1,
265528,3,5.0,200,1,
265675,1,5.85,200,1,
265675,2,4.41,200,1,
265675,3,4.47,200,1,
265681,1,7.26,200,1,
265681,2,6.93,200,1,
265681,3,7.31,200,1,
266539,1,5.09,200,1,
266539,2,4.74,200,1,
266539,3,4.46,200,1,
266605,1,45.09,200,1,
266605,2,24.14,200,1,
266605,3,24.95,200,1,
266704,1,86.19,200,1,
266704,2,90.63,200,1,
266704,3,90.08,200,1,
266719,1,6.57,200,1,
266719,2,6.84,200,1,
266719,3,6.34,200,1,
267202,1,273.99,200,1,
267202,2,288.66,200,1,
267202,3,234.83,200,1,
267205,1,193.75,200,1,
267205,2,197.39,200,1,
267205,3,209.4,200,1,
267271,1,7.69,200,1,
267271,2,7.89,200,1,
267271,3,48.81,200,1,
267278,1,238.64,200,1,
267278,2,274.85,200,1,
267278,3,289.99,200,1,
267279,1,139.06,200,1,
267279,2,261.68,200,1,
267279,3,140.8,200,1,
267313,1,491.2,200,1,
267313,2,579.54,200,1,
267313,3,510.5,200,1,
267523,1,7.43,200,1,
267523,2,8.18,200,1,
267523,3,6.52,200,1,
267660,1,12.42,200,1,
267660,2,43.54,200,1,
267660,3,9.89,200,1,
267680,1,12.88,200,1,
267680,2,12.4,200,1,
267680,3,12.73,200,1,
267688,1,4.79,200,1,
267688,2,5.22,200,1,
267688,3,5.38,200,1,
267929,1,32.19,200,1,
267929,2,4.21,200,1,
267929,3,4.3,200,1,
268066,1,4.0,200,1,
268066,2,4.03,200,1,
268066,3,3.87,200,1,
268094,1,5.74,200,1,
268094,2,7.31,200,1,
268094,3,6.83,200,1,
268193,1,5.72,200,1,
268193,2,5.73,200,1,
268193,3,5.52,200,1,
268206,1,4.17,200,1,
268206,2,4.88,200,1,
268206,3,5.0,200,1,
268239,1,4.34,200,1,
268239,2,4.69,200,1,
268239,3,4.68,200,1,
268334,1,3.59,200,1,
268334,2,4.17,200,1,
268334,3,3.66,200,1,
268465,1,4.52,200,1,
268465,2,115.17,200,1,
268465,3,6.03,200,1,
268499,1,23.46,200,1,
268499,2,23.37,200,1,
268499,3,39.55,200,1,
268684,1,6.5,200,1,
268684,2,5.6,200,1,
268684,3,5.06,200,1,
268709,1,10.06,200,1,
268709,2,10.43,200,1,
268709,3,11.65,200,1,
268796,1,4.95,200,1,
268796,2,5.48,200,1,
268796,3,29.98,200,1,
268850,1,6.32,200,1,
268850,2,6.49,200,1,
268850,3,5.33,200,1,
269316,1,4.74,200,1,
269316,2,5.16,200,1,
269316,3,5.53,200,1,
269639,1,7.63,200,1,
269639,2,6.6,200,1,
269639,3,6.32,200,1,
270171,1,49.2,200,1,
270171,2,26.94,200,1,
270171,3,88.81,200,1,
270792,1,5.97,200,1,
270792,2,5.5,200,1,
270792,3,5.42,200,1,
270912,1,5.91,200,1,
270912,2,5.81,200,1,
270912,3,5.76,200,1,
271084,1,6.13,200,1,
271084,2,5.81,200,1,
271084,3,6.5,200,1,
271319,1,26.17,200,1,
271319,2,4.23,200,1,
271319,3,3.98,200,1,
271684,1,6.31,200,1,
271684,2,5.29,200,1,
271684,3,5.13,200,1,
272577,1,3.97,200,1,
272577,2,3.96,200,1,
272577,3,4.24,200,1,
273137,1,4.84,200,1,
273137,2,4.73,200,1,
273137,3,4.41,200,1,
273405,1,7.97,200,1,
273405,2,7.81,200,1,
273405,3,7.41,200,1,
273587,1,4.36,200,1,
273587,2,4.15,200,1,
273587,3,4.41,200,1,
273599,1,25.55,200,1,
273599,2,26.69,200,1,
273599,3,68.98,200,1,
273793,1,5.14,200,1,
273793,2,4.77,200,1,
273793,3,4.81,200,1,
274026,1,5.79,200,1,
274026,2,5.42,200,1,
274026,3,7.0,200,1,
274076,1,4.72,200,1,
274076,2,4.83,200,1,
274076,3,6.06,200,1,
274106,1,5.76,200,1,
274106,2,4.78,200,1,
274106,3,4.58,200,1,
274110,1,10.68,200,1,
274110,2,22.3,200,1,
274110,3,11.86,200,1,
274587,1,3.96,200,1,
274587,2,4.13,200,1,
274587,3,3.8,200,1,
274679,1,6.45,200,1,
274679,2,6.73,200,1,
274679,3,6.29,200,1,
274846,1,16.99,200,1,
274846,2,43.41,200,1,
274846,3,16.99,200,1,
275105,1,80.18,200,1,
275105,2,33.1,200,1,
275105,3,78.31,200,1,
275314,1,7.77,200,1,
275314,2,7.28,200,1,
275314,3,8.3,200,1,
275343,1,307.45,200,1,
275343,2,382.18,200,1,
275343,3,391.39,200,1,
275398,1,5.13,200,1,
275398,2,4.11,200,1,
275398,3,4.06,200,1,
275547,1,9.74,200,1,
275547,2,9.8,200,1,
275547,3,9.24,200,1,
275640,1,31.39,200,1,
275640,2,8.19,200,1,
275640,3,7.02,200,1,
275764,1,5.01,200,1,
275764,2,4.8,200,1,
275764,3,4.95,200,1,
275888,1,5.46,200,1,
275888,2,5.51,200,1,
275888,3,5.94,200,1,
275891,1,5.23,200,1,
275891,2,5.83,200,1,
275891,3,5.43,200,1,
275978,1,6.1,200,1,
275978,2,6.15,200,1,
275978,3,6.73,200,1,
276052,1,4.25,200,1,
276052,2,4.31,200,1,
276052,3,4.34,200,1,
276289,1,7.52,200,1,
276289,2,8.04,200,1,
276289,3,8.31,200,1,
276441,1,4.08,200,1,
276441,2,4.23,200,1,
276441,3,4.69,200,1,
276609,1,5.69,200,1,
276609,2,5.66,200,1,
276609,3,5.69,200,1,
276922,1,6.63,200,1,
276922,2,6.46,200,1,
276922,3,6.96,200,1,
276963,1,5.05,200,1,
276963,2,5.41,200,1,
276963,3,5.22,200,1,
277128,1,423.75,200,1,
277128,2,421.07,200,1,
277128,3,474.99,200,1,
277226,1,4.61,200,1,
277226,2,4.63,200,1,
277226,3,5.09,200,1,
277830,1,5.27,200,1,
277830,2,5.03,200,1,
277830,3,5.06,200,1,
278120,1,7.21,200,1,
278120,2,7.11,200,1,
278120,3,6.93,200,1,
278137,1,5.41,200,1,
278137,2,5.25,200,1,
278137,3,5.73,200,1,
278160,1,458.31,200,1,
278160,2,478.3,200,1,
278160,3,414.21,200,1,
278252,1,7.28,200,1,
278252,2,6.7,200,1,
278252,3,5.78,200,1,
278269,1,5.23,200,1,
278269,2,5.26,200,1,
278269,3,5.16,200,1,
278332,1,5.4,200,1,
278332,2,5.9,200,1,
278332,3,6.07,200,1,
278378,1,25.8,200,1,
278378,2,5.76,200,1,
278378,3,5.53,200,1,
278522,1,5.42,200,1,
278522,2,5.6,200,1,
278522,3,5.87,200,1,
278535,1,30.57,200,1,
278535,2,57.22,200,1,
278535,3,29.76,200,1,
278544,1,3.99,200,1,
278544,2,4.86,200,1,
278544,3,40.81,200,1,
278812,1,6.77,200,1,
278812,2,6.32,200,1,
278812,3,6.42,200,1,
278870,1,4.32,200,1,
278870,2,4.24,200,1,
278870,3,4.32,200,1,
278991,1,5.51,200,1,
278991,2,6.15,200,1,
278991,3,7.01,200,1,
279324,1,5.42,200,1,
279324,2,4.52,200,1,
279324,3,4.51,200,1,
279457,1,7.0,200,1,
279457,2,6.56,200,1,
279457,3,6.13,200,1,
279542,1,8.74,200,1,
279542,2,8.23,200,1,
279542,3,10.16,200,1,
279811,1,5.74,200,1,
279811,2,6.53,200,1,
279811,3,6.0,200,1,
